,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,_id,genre,imdbID,imdbId,imdbRating,imdbVotes,movielens_Id,sentiment_polarity,tmdbId,tomatoConsensus,tomatoFresh,tomatoImage,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoURL,tomatoUserMeter,tomatoUserRating,tomatoUserReviews
27,"Billy Crudup, Frances McDormand, Kate Hudson, Jason Lee",Won 1 Oscar. Another 52 wins &amp; 102 nominations.,31716715.0,USA,13 Mar 2001,Cameron Crowe,"[Adventure, Comedy, Drama]","English, French",90.0,A high-school boy is given the chance to write a story for Rolling Stone Magazine about an up-and-coming rock band as he accompanies it on their concert tour.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzY1ZjMwMGEtYTY1ZS00ZDllLTk0ZmUtYzA3ZTA4NmYwNGNkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,DreamWorks SKG,R,22 Sep 2000,True,122.0,Almost Famous,movie,http://www.almost-famous.com,Cameron Crowe,2000,58f85d9c0d39b85b38207b63,Drama,tt0181875,181875,7.9,"210,804",3897,0.683333333333,786.0,"Almost Famous, with its great ensemble performances and story, is a well-crafted, warm-hearted movie that successfully draws you into its era.",147,certified,89.0,7.9,166,19,http://www.rottentomatoes.com/m/almost_famous/,92.0,3.7,323962
28,"Jamie Foxx, David Morse, Robert Pastorelli, Doug Hutchison",,14934238.0,"Canada, USA",23 Jan 2001,Antoine Fuqua,"[Action, Comedy, Crime]",English,39.0,An ex-con is used by police to lure a criminal out of hiding.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NzM2MjY1OV5BMl5BanBnXkFtZTYwMTkyNjc3._V1_SX300.jpg,Warner Bros. Pictures,R,15 Sep 2000,True,119.0,Bait,movie,http://movies.warnerbros.com/bait/index.html,"Andrew Scheinman, Adam Scheinman, Tony Gilroy",2000,58f85d9c0d39b85b38207b64,Action|Comedy,tt0211938,211938,5.7,"9,159",3898,-0.3,14805.0,"Even though Jamie Foxx shines in Bait, the movie suffers from music video roots and a formulaic script that strains credibility.",21,rotten,26.0,4.2,82,61,http://www.rottentomatoes.com/m/1100039-bait/,41.0,3.0,11892
29,"Lochlyn Munro, Carol Alexander, Michael Rogers, Huey Lewis",1 nomination.,4262782.0,USA,08 May 2001,Bruce Paltrow,"[Comedy, Drama, Music]",English,40.0,"A professional karaoke hustler reconnects with his daughter and a bored suburban businessman turns outlaw karaoke singer, among other plotlines.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNTIxMjg5OV5BMl5BanBnXkFtZTcwNjIxODgyMQ@@._V1_SX300.jpg,Hollywood Pictures,R,15 Sep 2000,True,112.0,Duets,movie,,John Byrum,2000,58f85d9c0d39b85b38207b65,Comedy|Drama,tt0134630,134630,6.0,"8,288",3901,-0.436111111111,18074.0,"Duets suffers from sloppy direction and stretches credibility. Also, the characters are uninteresting and it's hard to care about what happens to them.",18,rotten,20.0,3.9,90,72,http://www.rottentomatoes.com/m/1100086-duets/,48.0,2.9,10578
30,"Jennifer Morrison, Matthew Davis, Hart Bochner, Loretta Devine",1 win &amp; 1 nomination.,21007274.0,"USA, France",26 Jun 2001,John Ottman,"[Horror, Mystery, Romance]",English,16.0,A film school is the center of a fresh spate of killings based on urban legends.,https://images-na.ssl-images-amazon.com/images/M/MV5BNjc4MzA0MDQtMjI1Ni00MjAxLWJjNjctZTI5OTk3YTQ4ODQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sony Pictures Home Entertainment,R,22 Sep 2000,True,97.0,Urban Legends: Final Cut,movie,http://www.spe.sony.com/movies/urbanlegends,"Silvio Horta (characters), Paul Harris Boardman, Scott Derrickson",2000,58f85d9c0d39b85b38207b66,Horror,tt0192731,192731,4.1,"13,246",3908,-0.332727272727,12212.0,This teen horror movie brings nothing new to an already exhausted genre. And it's bad. Really bad.,7,rotten,9.0,3.0,80,73,http://www.rottentomatoes.com/m/urban_legends_final_cut/,20.0,2.5,49489
31,"Penélope Cruz, Murilo Benício, Harold Perrineau, Mark Feuerstein",2 nominations.,4513772.0,USA,18 Dec 2001,Fina Torres,"[Comedy, Fantasy, Romance]","English, Portuguese",41.0,"Brazilian chef Isabella Oliveira moves to San Francisco when her husband, frustrated by her motion sickness, cheats on her.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MTI0MzkyOV5BMl5BanBnXkFtZTYwOTQwMzg5._V1_SX300.jpg,Fox Searchlight,R,22 Sep 2000,True,92.0,Woman on Top,movie,http://www.foxsearchlight.com/womanontopmovie,Vera Blasi,2000,58f85d9c0d39b85b38207b67,Comedy|Romance,tt0206420,206420,5.3,"8,663",3909,0.166666666667,14629.0,"Despite Penelope Cruz's beauty and charm, the movie is too tepid to be a romance and too silly to be believable. And the movie is too eager to please with an ending that seems more like a cop out.",33,rotten,34.0,4.7,97,64,http://www.rottentomatoes.com/m/woman_on_top/,43.0,3.0,8039
32,"Michelle Rodriguez, Jaime Tirelli, Paul Calderon, Santiago Douglas",15 wins &amp; 16 nominations.,778046.0,USA,27 Mar 2001,Karyn Kusama,"[Drama, Sport]","English, Spanish",70.0,"Diana, without her father knowing it, trains as a boxer and achieves impressive success, blazing new trails for female boxers.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NjczMzcyOF5BMl5BanBnXkFtZTcwODg0NDYxMQ@@._V1_SX300.jpg,Screen Gems,R,06 Oct 2000,True,110.0,Girlfight,movie,http://www.sony.com/girlfight,Karyn Kusama,2000,58f85d9c0d39b85b38207b68,Drama,tt0210075,210075,6.8,"8,267",3915,0.3,19348.0,"Michelle Rodriguez gives a compelling performance, despite lack of a boxing background; Karyn Kusama packs a punch with this directorial debut.",82,certified,87.0,7.3,94,12,http://www.rottentomatoes.com/m/girlfight/,74.0,3.5,11793
33,"Björk, Catherine Deneuve, David Morse, Peter Stormare",Nominated for 1 Oscar. Another 33 wins &amp; 45 nominations.,2839256.0,"Denmark, Spain, Germany, Netherlands, Italy, USA, UK, France, Sweden, Finland, Iceland, Norway",20 Mar 2001,Lars von Trier,"[Crime, Drama, Musical]",English,61.0,"An east European girl goes to America with her young son, expecting it to be like a Hollywood film.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDVkYWMxNWEtNjc2MC00OGI5LWI3NmUtYWUwNDQyOTc3YmY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Fine Line Features,R,06 Oct 2000,True,140.0,Dancer in the Dark,movie,http://dancerinthedark.com,Lars von Trier,2000,58f85d9c0d39b85b38207b69,Drama|Musical,tt0168629,168629,8.0,"80,881",3910,-0.250883838384,16.0,"Dancer in Dark can be grim, dull, and difficult to watch, but even so, it has a powerful and moving performance from Bjork and is something quite new and visionary.",78,fresh,68.0,6.7,115,37,http://www.rottentomatoes.com/m/dancer_in_the_dark/,91.0,4.1,57366
34,"Denzel Washington, Will Patton, Wood Harris, Ryan Hurst",8 wins &amp; 17 nominations.,114297071.0,USA,20 Mar 2001,Boaz Yakin,"[Biography, Drama, Sport]",English,48.0,The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNTA2MDc0OF5BMl5BanBnXkFtZTYwMTg4MDY2._V1_SX300.jpg,Walt Disney Pictures,PG,29 Sep 2000,True,113.0,Remember the Titans,movie,http://disney.go.com/disneypictures/rememberthetitans/index.html,Gregory Allen Howard,2000,58f85d9c0d39b85b38207b6a,Drama,tt0210945,210945,7.8,"163,688",3916,0.166666666667,10637.0,"An inspirational crowd-pleaser with a healthy dose of social commentary, Remember the Titans may be predictable, but it's also well-crafted and features terrific performances.",96,fresh,73.0,6.3,132,36,http://www.rottentomatoes.com/m/remember_the_titans/,93.0,3.9,577424
35,"Sylvester Stallone, Miranda Richardson, Rachael Leigh Cook, Rhona Mitra",3 nominations.,14551088.0,USA,13 Feb 2001,Stephen Kay,"[Action, Crime, Drama]",English,24.0,"Years ago, Jack Carter left his Seattle home to become a Las Vegas mob casino financial enforcer. He returns for the funeral of his brother Richard 'Richie' after a car crash during a storm...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMDk3Njg3NF5BMl5BanBnXkFtZTYwNTIzMzU3._V1_SX300.jpg,Warner Bros. Pictures,R,06 Oct 2000,True,102.0,Get Carter,movie,http://www.getcartermovie.com,"Ted Lewis (novel), David McKenna (screenplay)",2000,58f85d9c0d39b85b38207b6b,Action|Drama|Thriller,tt0208988,208988,5.1,"27,647",3946,-0.00416666666667,10461.0,"A remake that doesn't approach the standard of the original, Get Carter will likely leave viewers confused and unsatisfied. Also, reviews are mixed concerning Stallone's acting.",7,rotten,12.0,3.6,60,53,http://www.rottentomatoes.com/m/1100569-get_carter/,27.0,2.5,29794
36,"Damon Wayans, Savion Glover, Jada Pinkett Smith, Tommy Davidson",1 win &amp; 9 nominations.,1883628.0,USA,17 Apr 2001,Spike Lee,"[Comedy, Drama, Music]",English,50.0,"A frustrated African-American TV writer proposes a blackface minstrel show in protest, but to his chagrin it becomes a hit.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2ODIzMjUyMV5BMl5BanBnXkFtZTYwNzEyMzY3._V1_SX300.jpg,New Line Cinema,R,20 Oct 2000,True,135.0,Bamboozled,movie,http://www.bamboozledmovie.com,Spike Lee,2000,58f85d9c0d39b85b38207b6c,Comedy,tt0215545,215545,6.5,"8,794",3943,0.15,24664.0,Bamboozled is too heavy-handed in its satire and comes across as more messy and overwrought than biting.,47,rotten,48.0,5.5,97,50,http://www.rottentomatoes.com/m/bamboozled/,74.0,3.6,8223
37,"Robert De Niro, Ben Stiller, Teri Polo, Blythe Danner",Nominated for 1 Oscar. Another 7 wins &amp; 14 nominations.,164454835.0,USA,06 Mar 2001,Jay Roach,"[Comedy, Romance]","English, Thai, Spanish, Hebrew, French",73.0,"Male nurse Greg Focker meets his girlfriend's parents before proposing, but her suspicious father is every date's worst nightmare.",https://images-na.ssl-images-amazon.com/images/M/MV5BMGNlMGZiMmUtZjU0NC00MWU4LWI0YTgtYzdlNGVhZGU4NWZlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Universal Pictures,PG-13,06 Oct 2000,True,108.0,Meet the Parents,movie,http://www.universalpictures.com/meettheparents,"Greg Glienna, Mary Ruth Clarke, Greg Glienna (story), Mary Ruth Clarke (story), Jim Herzfeld (screenplay), John Hamburg (screenplay)",2000,58f85d9c0d39b85b38207b6d,Comedy,tt0212338,212338,7.0,"264,675",3948,0.533333333333,1597.0,"Despite sometimes sitcom-like execution, Meet the Parents is a hilarious look at familial relationships that works mostly because the chemistry between its two leads is so effective.",122,certified,84.0,6.9,146,24,http://www.rottentomatoes.com/m/meet_the_parents/,79.0,3.6,1055845
38,"Ellen Burstyn, Jared Leto, Jennifer Connelly, Marlon Wayans",Nominated for 1 Oscar. Another 32 wins &amp; 61 nominations.,2546851.0,USA,22 May 2001,Darren Aronofsky,[Drama],English,68.0,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzODMzODYwOF5BMl5BanBnXkFtZTcwODM2NjA2NQ@@._V1_SX300.jpg,Artisan Entertainment,R,15 Dec 2000,True,102.0,Requiem for a Dream,movie,http://www.requiemforadream.com,"Hubert Selby Jr. (based on the book by), Hubert Selby Jr. (screenplay), Darren Aronofsky (screenplay)",2000,58f85d9c0d39b85b38207b6e,Drama,tt0180093,180093,8.4,"586,332",3949,-0.0229166666667,641.0,"Though the movie may be too intense for some to stomach, the wonderful performances and the bleak imagery are hard to forget.",104,certified,78.0,7.4,133,29,http://www.rottentomatoes.com/m/requiem_for_a_dream/,93.0,4.1,326475
39,"Gary Oldman, Joan Allen, Jeff Bridges, Christian Slater",Nominated for 2 Oscars. Another 1 win &amp; 20 nominations.,16120906.0,"USA, Germany, UK",27 Feb 2001,Rod Lurie,"[Drama, Thriller]",English,59.0,"Senator Laine Hanson is a contender for US Vice President, but information and disinformation about her past surfaces that threatens to de-rail her confirmation.",https://images-na.ssl-images-amazon.com/images/M/MV5BYTIzYTA5MDEtY2I0OS00OGJhLTlmMDctZWRlMGRjYzAxZDQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Dreamworks Distribution,R,13 Oct 2000,True,126.0,The Contender,movie,http://www.thecontender-thefilm.com,Rod Lurie,2000,58f85d9c0d39b85b38207b6f,Drama|Thriller,tt0208874,208874,7.0,"20,703",3952,0.116666666667,6521.0,"Critics say this political thriller is solidly made, with top-notch performances, screenplay, and direction for about two third of the film. Unfortunately, the ending almost tank the whole movie.",98,certified,76.0,6.7,129,31,http://www.rottentomatoes.com/m/1100998-contender/,73.0,3.5,8176
40,"Richard Gere, Helen Hunt, Farrah Fawcett, Laura Dern",3 nominations.,12115208.0,"USA, Germany",23 Oct 2001,Robert Altman,"[Comedy, Drama, Romance]","English, German, Spanish",64.0,"Dr. Sullivan Travis ""Dr. T."" is a wealthy Dallas gynecologist for some of the wealthiest women in Texas who finds his idealist life beginning to fall apart starting when his wife, Kate, ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMTk3NTM4Ml5BMl5BanBnXkFtZTcwMDYzNjk0MQ@@._V1_SX300.jpg,Artisan Entertainment,R,13 Oct 2000,True,122.0,Dr. T &amp; the Women,movie,http://www.drtandthewomen.com,Anne Rapp,2000,58f85d9c0d39b85b38207b70,Comedy|Romance,tt0205271,205271,4.6,"15,742",3953,0.408333333333,10763.0,"In terms of quality, Dr. T and the Women is one of Altman's good-but-not-great films. In typical Altman style, it features some great ensemble acting, including a wonderful performance by Richard Gere.",61,rotten,57.0,5.7,107,46,http://www.rottentomatoes.com/m/dr_t_and_the_women/,20.0,2.3,15143
41,"Tim Meadows, Karyn Parsons, Billy Dee Williams, John Witherspoon",1 nomination.,13384928.0,USA,17 Apr 2001,Reginald Hudlin,[Comedy],English,22.0,The Saturday Night Live character gets a big screen treatment.,https://images-na.ssl-images-amazon.com/images/M/MV5BYTBjNzU5YmQtN2JhNi00ODA4LTg5MDctMmVhYTQwOTE5OTA2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Pictures,R,13 Oct 2000,True,84.0,The Ladies Man,movie,http://www.ladiesmanmovie.com,"Tim Meadows, Dennis McNicholas, Andrew Steele",2000,58f85d9c0d39b85b38207b71,Comedy,tt0213790,213790,5.1,"10,886",3955,-0.166666666667,16888.0,The Ladies Man joins the growing list of mediocre movies based on SNL skits. It just doesn't have enough material to last the length of the movie.,8,rotten,11.0,3.2,73,65,http://www.rottentomatoes.com/m/1101029-ladies_man/,42.0,2.6,21146
42,"John Travolta, Lisa Kudrow, Tim Roth, Ed O'Neill",1 win &amp; 1 nomination.,9534013.0,"France, USA",20 Mar 2001,Nora Ephron,"[Comedy, Crime]",English,31.0,A television weatherman scams a local lottery.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExOTYzNjc2MF5BMl5BanBnXkFtZTcwNzI0ODUyMQ@@._V1_SX300.jpg,Paramount Pictures,R,27 Oct 2000,True,105.0,Lucky Numbers,movie,http://www.luckynumbersmovie.com,Adam Resnick,2000,58f85d9c0d39b85b38207b72,Comedy|Drama,tt0219952,219952,5.0,"8,660",3975,-0.116666666667,10783.0,"Nora Ephron's attempt at dark comedy is an uneven product, both in terms of the direction and the acting. The characters are unlikable to the point where you don't care what happens to them, and Ephron condescends to the material.",21,rotten,22.0,4.0,96,75,http://www.rottentomatoes.com/m/lucky_numbers/,18.0,2.5,9762
43,"Kevin Spacey, Helen Hunt, Haley Joel Osment, Jay Mohr",1 win &amp; 4 nominations.,32801029.0,USA,15 May 2001,Mimi Leder,[Drama],English,40.0,,https://images-na.ssl-images-amazon.com/images/M/MV5BNjI3ODI5NDEwMl5BMl5BanBnXkFtZTYwNDYyMjU3._V1_SX300.jpg,Warner Bros. Pictures,PG-13,20 Oct 2000,True,123.0,Pay It Forward,movie,http://www.payitforward.com,"Catherine Ryan Hyde (book), Leslie Dixon (screenplay)",2000,58f85d9c0d39b85b38207b73,Drama,tt0223897,223897,7.2,"97,334",3969,-0.0888888888889,10647.0,"Pay It Forward has strong performances from Spacey, Hunt, and Osment, but the movie itself is too emotionally manipulative and the ending is bad.",51,rotten,40.0,5.0,128,77,http://www.rottentomatoes.com/m/pay_it_forward/,77.0,3.5,274878
44,"Cameron Diaz, Drew Barrymore, Lucy Liu, Bill Murray",13 wins &amp; 27 nominations.,124420707.0,"USA, Germany",11 Dec 2001,McG,"[Action, Adventure, Comedy]","English, German, Finnish, Japanese, Cantonese",52.0,"Three women, detectives with a mysterious boss, retrieve stolen voice-ID software, using martial arts, tech skills, and sex appeal.",https://images-na.ssl-images-amazon.com/images/M/MV5BMGI1NTM5MTItNDcxMS00YTIwLTg1NjUtNzE5ZGE5NDkxMmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Columbia Pictures,PG-13,03 Nov 2000,True,98.0,Charlie's Angels,movie,http://www.spe.sony.com/movies/jump/charliesangels.html,"Ryan Rowe, Ed Solomon, John August, Ivan Goff (TV series), Ben Roberts (TV series)",2000,58f85d9c0d39b85b38207b74,Action|Comedy,tt0160127,160127,5.5,"147,149",3977,0.05,4327.0,"Mixing tongue-in-cheek cheesecake with glossy action set pieces, Charlie's Angels is slick and resonably fun despite its lack of originality.",96,fresh,68.0,6.2,142,46,http://www.rottentomatoes.com/m/charlies_angels/,45.0,2.9,728789
45,"Will Smith, Matt Damon, Charlize Theron, Bruce McGill",2 wins &amp; 10 nominations.,30366277.0,USA,03 Apr 2001,Robert Redford,"[Drama, Fantasy, Sport]",English,47.0,A down-and-out golfer attempts to recover his game and his life with help from a mystical caddy.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMTA5MTMzN15BMl5BanBnXkFtZTcwODU0MzkyMQ@@._V1_SX300.jpg,DreamWorks SKG,PG-13,03 Nov 2000,True,126.0,The Legend of Bagger Vance,movie,http://www.cannery.com/thelegendofbaggervance,"Steven Pressfield (novel), Jeremy Leven (screenplay)",2000,58f85d9c0d39b85b38207b75,Drama|Romance,tt0146984,146984,6.7,"45,980",3978,-0.135,4958.0,"Despite the talent involved in The Legend of Bagger Vance, performances are hindered by an inadequate screenplay full of flat characters and bad dialogue. Also, not much happens, and some critics are offended by how the film glosses over issues of racism.",55,rotten,43.0,5.2,129,74,http://www.rottentomatoes.com/m/legend_of_bagger_vance/,65.0,3.2,50930
46,"Adam Sandler, Patricia Arquette, Harvey Keitel, Rhys Ifans",7 nominations.,38542597.0,USA,24 Apr 2001,Steven Brill,"[Comedy, Fantasy]",English,38.0,"After two of the devil's three sons escape Hell to wreak havoc on Earth, the devil must send his third son, the mild-mannered Nicky, to bring them back before it's too late.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MTk3Mzk5NV5BMl5BanBnXkFtZTYwMTQ3NzI3._V1_SX300.jpg,New Line Cinema,PG-13,10 Nov 2000,True,90.0,Little Nicky,movie,http://www.littlenicky.com,"Tim Herlihy, Adam Sandler, Steven Brill",2000,58f85d9c0d39b85b38207b76,Comedy,tt0185431,185431,5.3,"81,742",3979,0.000297619047619,9678.0,"Despite the presence of a large, talented cast, the jokes in Little Nicky are dumb, tasteless, and not that funny, and Adam Sandler's character is grating to watch.",25,rotten,22.0,3.9,115,90,http://www.rottentomatoes.com/m/little_nicky/,56.0,3.0,460013
47,"Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn, Michael Rooker",8 nominations.,33813823.0,USA,27 Mar 2001,Roger Spottiswoode,"[Action, Mystery, Sci-Fi]",English,49.0,Futuristic action about a man who meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1OTU5OTU2MV5BMl5BanBnXkFtZTYwMjMxMDk2._V1_SX300.jpg,Columbia Pictures,PG-13,17 Nov 2000,True,123.0,The 6th Day,movie,http://www.spe.sony.com/movies/the6thday/index.html,"Cormac Wibberley, Marianne Wibberley",2000,58f85d9c0d39b85b38207b77,Action|Sci-Fi|Thriller,tt0216216,216216,5.9,"100,945",3986,0.125,8452.0,"This offering from Arnold Schwarzenegger contains an intriguing, disturbing premise, but the film's execution is too routine and formulaic to make good use of it.",47,rotten,41.0,5.2,116,69,http://www.rottentomatoes.com/m/sixth_day/,32.0,2.7,125703
